Learning_Record_ID,Employee_ID,Employee_Name,Department_ID,Department,Position_ID,Position_Title,Role_Band,Course_ID,Course_Name,Course_Level,Skill_ID,Skill_Name,Current_Proficiency_Level,Current_Skill_Score,Certification_Status,Learning_Status,Completion_Date,Position_Required_Skill,History_Basis,Record_Source,Is_Actual_LMS_Record,Data_As_Of_Date
LEARN-EMP410-COURSE-S053-ADV,EMP410,Asad Rehman,DEPARTMENT-010,Administration & Facilities,POS-400,Administration Manager,Manager/Head,COURSE-S053-ADV,Advanced Documentation for Professional Growth,Advanced,S053,Documentation,5,82.9,Not Required,Completed,2025-02-15,No,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=82.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP616-COURSE-S089-PRC,EMP616,Rabia Sheikh,DEPARTMENT-014,Production & Manufacturing,POS-602,Production Operator,Junior/Assistant,COURSE-S089-PRC,Applied Machine Operation in Operations,Practitioner,S089,Machine Operation,4,79.3,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=79.3, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP115-COURSE-S001-ADV,EMP115,Hafsa Abbasi,DEPARTMENT-005,Engineering,POS-115,Software Engineer II,Professional/Mid-level,COURSE-S001-ADV,Advanced Python Programming and Decision Practice,Advanced,S001,Python Programming,4,83.6,Not Required,Completed,2024-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=83.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP115-COURSE-S002-PRC,EMP115,Hafsa Abbasi,DEPARTMENT-005,Engineering,POS-115,Software Engineer II,Professional/Mid-level,COURSE-S002-PRC,Applied SQL & Databases,Practitioner,S002,SQL & Databases,4,75.2,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=75.2, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP623-COURSE-S087-PRC,EMP623,Ayesha Hussain,DEPARTMENT-014,Production & Manufacturing,POS-609,Production Operator,Junior/Assistant,COURSE-S087-PRC,Applied Health and Safety in Operations,Practitioner,S087,Health and Safety,3,72.2,Not Required,Completed,2025-08-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=72.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP067-COURSE-S046-ADV,EMP067,Nida Hameed,DEPARTMENT-006,Operations,POS-067,Operations Manager,Manager/Head,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,92.1,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=92.1, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP067-COURSE-S019-ADV,EMP067,Nida Hameed,DEPARTMENT-006,Operations,POS-067,Operations Manager,Manager/Head,COURSE-S019-ADV,Advanced Process Management and Decision Practice,Advanced,S019,Process Management,5,89.3,Not Required,Completed,2026-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=89.3, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP067-COURSE-S023-ADV,EMP067,Nida Hameed,DEPARTMENT-006,Operations,POS-067,Operations Manager,Manager/Head,COURSE-S023-ADV,Advanced Risk & Controls and Decision Practice,Advanced,S023,Risk & Controls,5,82.9,Not Required,Completed,2025-08-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=82.9, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP221-COURSE-S034-ADV,EMP221,Anam Akhtar,DEPARTMENT-001,HR,POS-220,HR Assistant,Junior/Assistant,COURSE-S034-ADV,Advanced Employee Relations for Professional Growth,Advanced,S034,Employee Relations,4,86.2,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=86.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP485-COURSE-S073-PRC,EMP485,Sana Nadeem,DEPARTMENT-011,Legal & Compliance,POS-474,Legal Assistant,Junior/Assistant,COURSE-S073-PRC,Applied Policy Interpretation,Practitioner,S073,Policy Interpretation,4,74.9,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=74.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP319-COURSE-S056-PRC,EMP319,Anusha Baig,DEPARTMENT-008,Medical Care,POS-311,Medical Care Manager,Manager/Head,COURSE-S056-PRC,Applied Clinical Documentation in Clinical Practice,Practitioner,S056,Clinical Documentation,4,81.7,Planned,Completed,2025-02-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=81.7, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP319-COURSE-S058-PRC,EMP319,Anusha Baig,DEPARTMENT-008,Medical Care,POS-311,Medical Care Manager,Manager/Head,COURSE-S058-PRC,Applied Infection Prevention in Clinical Practice,Practitioner,S058,Infection Prevention,4,80.1,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=80.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP319-COURSE-S051-ADV,EMP319,Anusha Baig,DEPARTMENT-008,Medical Care,POS-311,Medical Care Manager,Manager/Head,COURSE-S051-ADV,Advanced Empathy & Active Listening for Professional Growth,Advanced,S051,Empathy & Active Listening,4,83.2,Certified,Completed,2025-03-15,No,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=83.2, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP712-COURSE-S053-ADV,EMP712,Minal Hussain,DEPARTMENT-016,Research & Development,POS-696,Research Associate,Junior/Assistant,COURSE-S053-ADV,Advanced Documentation for Professional Growth,Advanced,S053,Documentation,4,100.0,Certified,Completed,2026-03-15,No,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=100.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP028-COURSE-S016-ADV,EMP028,Salman Aziz,DEPARTMENT-003,Sales,POS-028,Senior Account Manager,Senior/Lead,COURSE-S016-ADV,Advanced Account Management and Decision Practice,Advanced,S016,Account Management,5,98.3,Not Required,Completed,2026-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=98.3, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP028-COURSE-S014-ADV,EMP028,Salman Aziz,DEPARTMENT-003,Sales,POS-028,Senior Account Manager,Senior/Lead,COURSE-S014-ADV,Advanced Negotiation for Professional Growth,Advanced,S014,Negotiation,5,88.6,Not Required,Completed,2026-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=88.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP332-COURSE-S056-PRC,EMP332,Maryam Ismail,DEPARTMENT-008,Medical Care,POS-324,Medical Officer,Professional/Mid-level,COURSE-S056-PRC,Applied Clinical Documentation in Clinical Practice,Practitioner,S056,Clinical Documentation,4,79.7,Certified,Completed,2024-08-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=79.7, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP332-COURSE-S058-FND,EMP332,Maryam Ismail,DEPARTMENT-008,Medical Care,POS-324,Medical Officer,Professional/Mid-level,COURSE-S058-FND,Infection Prevention Foundations,Foundation,S058,Infection Prevention,2,61.8,Not Required,Completed,2024-06-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=2/5, skill score=61.8, certification=Not Required, skill status=Developing.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP072-COURSE-S040-ADV,EMP072,Fahad Hassan,DEPARTMENT-004,Customer Support,POS-072,Support Team Lead,Senior/Lead,COURSE-S040-ADV,Advanced SLA Management and Decision Practice,Advanced,S040,SLA Management,5,97.9,Not Required,Completed,2024-07-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=97.9, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP072-COURSE-S047-ADV,EMP072,Fahad Hassan,DEPARTMENT-004,Customer Support,POS-072,Support Team Lead,Senior/Lead,COURSE-S047-ADV,Advanced Coaching & Mentoring for Professional Growth,Advanced,S047,Coaching & Mentoring,5,92.8,Not Required,Completed,2025-05-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=92.8, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP058-COURSE-S005-PRC,EMP058,Shahid Malik,DEPARTMENT-005,Engineering,POS-058,Senior Software Engineer,Senior/Lead,COURSE-S005-PRC,Applied System Design,Practitioner,S005,System Design,4,70.8,Not Required,Completed,2024-07-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=70.8, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP058-COURSE-S047-PRC,EMP058,Shahid Malik,DEPARTMENT-005,Engineering,POS-058,Senior Software Engineer,Senior/Lead,COURSE-S047-PRC,Coaching & Mentoring in Practice,Practitioner,S047,Coaching & Mentoring,4,72.5,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=72.5, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP665-COURSE-S093-ADV,EMP665,Taha Waheed,DEPARTMENT-015,Quality Assurance,POS-650,Quality Inspector,Junior/Assistant,COURSE-S093-ADV,Advanced Root Cause Analysis and Continuous Improvement,Advanced,S093,Root Cause Analysis,4,86.7,Planned,Completed,2026-03-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=86.7, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP527-COURSE-S080-PRC,EMP527,Mehwish Nasir,DEPARTMENT-012,Procurement & Supply Chain,POS-515,Procurement Assistant,Junior/Assistant,COURSE-S080-PRC,Applied Inventory Planning,Practitioner,S080,Inventory Planning,3,70.3,Certified,Completed,2025-02-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=70.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP080-COURSE-S050-ADV,EMP080,Ali Mughal,DEPARTMENT-005,Engineering,POS-080,Engineering Lead,Manager/Head,COURSE-S050-ADV,Advanced Project Management for Professional Growth,Advanced,S050,Project Management,5,100.0,Certified,Completed,2026-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=100.0, certification=Certified, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP080-COURSE-S006-ADV,EMP080,Ali Mughal,DEPARTMENT-005,Engineering,POS-080,Engineering Lead,Manager/Head,COURSE-S006-ADV,Advanced DevOps & CI/CD and Decision Practice,Advanced,S006,DevOps & CI/CD,5,99.8,Certification Planned,Completed,2025-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=99.8, certification=Certification Planned, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP080-COURSE-S005-ADV,EMP080,Ali Mughal,DEPARTMENT-005,Engineering,POS-080,Engineering Lead,Manager/Head,COURSE-S005-ADV,Advanced System Design and Decision Practice,Advanced,S005,System Design,5,100.0,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Developing.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP011-COURSE-S045-ADV,EMP011,Khurram Iqbal,DEPARTMENT-003,Sales,POS-011,Sales Manager,Manager/Head,COURSE-S045-ADV,Advanced Stakeholder Management for Professional Growth,Advanced,S045,Stakeholder Management,5,91.0,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=91.0, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP011-COURSE-S046-ADV,EMP011,Khurram Iqbal,DEPARTMENT-003,Sales,POS-011,Sales Manager,Manager/Head,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,94.7,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=94.7, certification=Not Required, skill status=Developing.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP011-COURSE-S047-ADV,EMP011,Khurram Iqbal,DEPARTMENT-003,Sales,POS-011,Sales Manager,Manager/Head,COURSE-S047-ADV,Advanced Coaching & Mentoring for Professional Growth,Advanced,S047,Coaching & Mentoring,5,82.1,Not Required,Completed,2026-01-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=82.1, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP056-COURSE-S019-PRC,EMP056,Saba Hassan,DEPARTMENT-006,Operations,POS-056,Operations Analyst,Professional/Mid-level,COURSE-S019-PRC,Applied Process Management,Practitioner,S019,Process Management,4,74.7,Not Required,Completed,2024-01-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=74.7, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP056-COURSE-S021-PRC,EMP056,Saba Hassan,DEPARTMENT-006,Operations,POS-056,Operations Analyst,Professional/Mid-level,COURSE-S021-PRC,Applied Process Improvement,Practitioner,S021,Process Improvement,4,71.2,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=71.2, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP505-COURSE-S078-ADV,EMP505,Minal Butt,DEPARTMENT-012,Procurement & Supply Chain,POS-493,Senior Procurement Specialist,Senior/Lead,COURSE-S078-ADV,Advanced Supplier Management and Decision Practice,Advanced,S078,Supplier Management,5,100.0,Certified,Completed,2024-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP505-COURSE-S077-ADV,EMP505,Minal Butt,DEPARTMENT-012,Procurement & Supply Chain,POS-493,Senior Procurement Specialist,Senior/Lead,COURSE-S077-ADV,Advanced Purchase Order Management and Decision Practice,Advanced,S077,Purchase Order Management,5,99.1,Not Required,Completed,2026-02-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=99.1, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP401-COURSE-S065-ADV,EMP401,Ahmed Malik,DEPARTMENT-009,Training & Development,POS-392,Training Coordinator,Junior/Assistant,COURSE-S065-ADV,Advanced Learning Management Systems and Learning Impact,Advanced,S065,Learning Management Systems,4,86.4,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=86.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP676-COURSE-S099-ADV,EMP676,Fahad Bukhari,DEPARTMENT-016,Research & Development,EXEC-RND-HEAD,Head of Research and Development,Manager/Head,COURSE-S099-ADV,Advanced Innovation Management and Innovation Practice,Advanced,S099,Innovation Management,5,90.5,Not Required,Completed,2025-04-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=90.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP676-COURSE-S049-ADV,EMP676,Fahad Bukhari,DEPARTMENT-016,Research & Development,EXEC-RND-HEAD,Head of Research and Development,Manager/Head,COURSE-S049-ADV,Advanced Data Analysis and Decision Practice,Advanced,S049,Data Analysis,5,93.6,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=93.6, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP676-COURSE-S098-ADV,EMP676,Fahad Bukhari,DEPARTMENT-016,Research & Development,EXEC-RND-HEAD,Head of Research and Development,Manager/Head,COURSE-S098-ADV,Advanced Technical Writing and Innovation Practice,Advanced,S098,Technical Writing,4,91.4,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=91.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP568-COURSE-S086-ADV,EMP568,Mehwish Javed,DEPARTMENT-013,Logistics & Warehouse,POS-555,Logistics Coordinator,Professional/Mid-level,COURSE-S086-ADV,Advanced Dispatch Coordination and Decision Practice,Advanced,S086,Dispatch Coordination,5,95.3,Certified,Completed,2024-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=95.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP568-COURSE-S020-ADV,EMP568,Mehwish Javed,DEPARTMENT-013,Logistics & Warehouse,POS-555,Logistics Coordinator,Professional/Mid-level,COURSE-S020-ADV,Advanced SOP Compliance and Decision Practice,Advanced,S020,SOP Compliance,5,94.6,Certified,Completed,2025-02-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=94.6, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP408-COURSE-S070-ADV,EMP408,Anam Yousaf,DEPARTMENT-010,Administration & Facilities,POS-398,Administration Manager,Manager/Head,COURSE-S070-ADV,Advanced Records Management and Decision Practice,Advanced,S070,Records Management,5,100.0,Not Required,Completed,2026-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP408-COURSE-S067-ADV,EMP408,Anam Yousaf,DEPARTMENT-010,Administration & Facilities,POS-398,Administration Manager,Manager/Head,COURSE-S067-ADV,Advanced Facilities Management and Decision Practice,Advanced,S067,Facilities Management,4,85.6,Planned,Completed,2026-06-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=85.6, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP408-COURSE-S066-PRC,EMP408,Anam Yousaf,DEPARTMENT-010,Administration & Facilities,POS-398,Administration Manager,Manager/Head,COURSE-S066-PRC,Applied Office Administration,Practitioner,S066,Office Administration,4,78.7,Not Required,Completed,2026-01-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=78.7, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
