Employee_ID,Employee_Name,Department,Position_ID,Attendance_Period,Scheduled_Working_Days,Present_Days,Approved_Leave_Days,Absent_Days,Unapproved_Absent_Days,Late_Arrivals,Overtime_Hours_Last_30D,Attendance_Percentage,Punctuality_Percentage,Attendance_Score,Attendance_Status,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP404,Adnan Aslam,Training & Development,POS-395,Last 90 Days,65,63,2,0,0,0,5,100.0,100.0,100,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,Last 90 Days,65,58,2,5,0,6,11,92.3,89.7,91.6,Good,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,Last 90 Days,65,64,1,0,0,5,6,100.0,92.2,98.0,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,Last 90 Days,65,60,2,3,0,3,22,95.4,95.0,95.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,Last 90 Days,65,59,3,3,0,2,9,95.4,96.6,95.7,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,Last 90 Days,65,62,3,0,0,2,8,100.0,96.8,99.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,Last 90 Days,65,63,1,1,0,0,0,98.5,100.0,98.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,Last 90 Days,65,65,0,0,0,7,2,100.0,89.2,97.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,Last 90 Days,65,61,2,2,0,2,9,96.9,96.7,96.9,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,Last 90 Days,65,62,3,0,0,2,20,100.0,96.8,99.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,Last 90 Days,65,57,4,4,1,0,14,93.8,100.0,95.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,Last 90 Days,65,60,2,3,0,0,10,95.4,100.0,96.5,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,Last 90 Days,65,58,5,2,0,1,14,96.9,98.3,97.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,Last 90 Days,65,62,2,1,0,5,12,98.5,91.9,96.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,Last 90 Days,65,60,4,1,0,3,12,98.5,95.0,97.6,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP419,Anam Baig,Administration & Facilities,POS-409,Last 90 Days,65,62,2,1,1,0,11,98.5,100.0,98.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP420,Imran Faisal,Administration & Facilities,POS-410,Last 90 Days,65,63,2,0,0,5,8,100.0,92.1,98.0,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP421,Amna Mirza,Administration & Facilities,POS-411,Last 90 Days,65,59,1,5,1,4,2,92.3,93.2,92.5,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP422,Farhan Ismail,Administration & Facilities,POS-412,Last 90 Days,65,58,2,5,0,6,0,92.3,89.7,91.6,Good,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP423,Danish Latif,Administration & Facilities,POS-413,Last 90 Days,65,61,1,3,1,8,9,95.4,86.9,93.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP424,Omar Hameed,Administration & Facilities,POS-414,Last 90 Days,65,60,2,3,1,12,0,95.4,80.0,91.5,Good,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP425,Saad Awan,Administration & Facilities,POS-415,Last 90 Days,65,64,0,1,1,3,0,98.5,95.3,97.7,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP426,Hassan Khan,Administration & Facilities,POS-416,Last 90 Days,65,61,4,0,0,2,12,100.0,96.7,99.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP427,Zainab Ahmed,Administration & Facilities,POS-417,Last 90 Days,65,65,0,0,0,2,13,100.0,96.9,99.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP428,Kinza Munir,Administration & Facilities,POS-418,Last 90 Days,65,63,2,0,0,3,13,100.0,95.2,98.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP429,Komal Latif,Administration & Facilities,POS-419,Last 90 Days,65,60,4,1,0,6,15,98.5,90.0,96.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP430,Saad Raza,Administration & Facilities,POS-420,Last 90 Days,65,61,1,3,0,0,13,95.4,100.0,96.5,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP431,Noman Iqbal,Administration & Facilities,POS-421,Last 90 Days,65,64,1,0,0,4,1,100.0,93.8,98.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP432,Kinza Hashmi,Administration & Facilities,POS-422,Last 90 Days,65,61,3,1,1,4,13,98.5,93.4,97.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP433,Amna Mahmood,Administration & Facilities,POS-423,Last 90 Days,65,56,3,6,0,4,0,90.8,92.9,91.3,Good,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP434,Ayesha Awan,Administration & Facilities,POS-424,Last 90 Days,65,63,2,0,0,8,9,100.0,87.3,96.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP435,Kamran Sultan,Administration & Facilities,POS-425,Last 90 Days,65,64,1,0,0,5,7,100.0,92.2,98.0,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP436,Anusha Chaudhry,Administration & Facilities,POS-426,Last 90 Days,65,61,2,2,0,7,23,96.9,88.5,94.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP437,Ali Ismail,Administration & Facilities,POS-427,Last 90 Days,65,53,5,7,0,4,0,89.2,92.5,90.0,Good,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP438,Fahad Habib,Administration & Facilities,POS-428,Last 90 Days,65,64,0,1,1,0,12,98.5,100.0,98.8,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP439,Imran Shah,Administration & Facilities,POS-429,Last 90 Days,65,59,3,3,0,5,11,95.4,91.5,94.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP440,Iqra Zafar,Administration & Facilities,POS-430,Last 90 Days,65,59,2,4,0,5,10,93.8,91.5,93.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP441,Mahnoor Waheed,Administration & Facilities,POS-431,Last 90 Days,65,61,1,3,0,4,3,95.4,93.4,94.9,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP442,Usman Riaz,Administration & Facilities,POS-432,Last 90 Days,65,59,2,4,0,5,14,93.8,91.5,93.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP443,Noman Ismail,Administration & Facilities,POS-433,Last 90 Days,65,61,2,2,0,8,22,96.9,86.9,94.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP444,Ahmed Latif,Administration & Facilities,POS-434,Last 90 Days,65,59,2,4,0,7,4,93.8,88.1,92.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP445,Areeba Baig,Administration & Facilities,POS-435,Last 90 Days,65,57,3,5,1,3,8,92.3,94.7,92.9,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP446,Nida Khan,Administration & Facilities,POS-436,Last 90 Days,65,62,3,0,0,4,20,100.0,93.5,98.4,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP447,Junaid Qureshi,Administration & Facilities,POS-437,Last 90 Days,65,59,3,3,0,1,23,95.4,98.3,96.1,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP448,Kashif Siddiqui,Administration & Facilities,POS-438,Last 90 Days,65,62,1,2,2,7,12,96.9,88.7,94.9,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP449,Rabia Mahmood,Administration & Facilities,POS-439,Last 90 Days,65,62,3,0,0,2,22,100.0,96.8,99.2,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP450,Sana Baig,Administration & Facilities,POS-440,Last 90 Days,65,59,3,3,1,3,17,95.4,94.9,95.3,Excellent,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP451,Nida Farooq,Legal & Compliance,EXEC-LGL-HEAD,Last 90 Days,65,61,4,0,0,3,10,100.0,95.1,98.8,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP452,Iqra Chaudhry,Legal & Compliance,POS-441,Last 90 Days,65,64,1,0,0,0,19,100.0,100.0,100,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP453,Arham Baig,Legal & Compliance,POS-442,Last 90 Days,65,65,0,0,0,4,9,100.0,93.8,98.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP454,Arham Rashid,Legal & Compliance,POS-443,Last 90 Days,65,63,2,0,0,1,11,100.0,98.4,99.6,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP455,Adnan Saeed,Legal & Compliance,POS-444,Last 90 Days,65,62,2,1,0,6,14,98.5,90.3,96.4,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP456,Areeba Saleem,Legal & Compliance,POS-445,Last 90 Days,65,63,0,2,0,7,10,96.9,88.9,94.9,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP457,Saba Abbasi,Legal & Compliance,POS-446,Last 90 Days,65,63,2,0,0,7,5,100.0,88.9,97.2,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP458,Taha Ansari,Legal & Compliance,POS-447,Last 90 Days,65,59,0,6,1,8,16,90.8,86.4,89.7,Good,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP459,Minal Iqbal,Legal & Compliance,POS-448,Last 90 Days,65,56,3,6,0,5,13,90.8,91.1,90.8,Good,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP460,Ayesha Javed,Legal & Compliance,POS-449,Last 90 Days,65,62,0,3,0,2,20,95.4,96.8,95.7,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP461,Taha Qureshi,Legal & Compliance,POS-450,Last 90 Days,65,56,5,4,0,1,11,93.8,98.2,94.9,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP462,Waqas Ali,Legal & Compliance,POS-451,Last 90 Days,65,60,1,4,1,1,2,93.8,98.3,95.0,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP463,Talha Ansari,Legal & Compliance,POS-452,Last 90 Days,65,63,0,2,1,3,13,96.9,95.2,96.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP464,Nida Ismail,Legal & Compliance,POS-453,Last 90 Days,65,63,1,1,0,5,19,98.5,92.1,96.9,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP465,Amna Habib,Legal & Compliance,POS-454,Last 90 Days,65,63,2,0,0,4,6,100.0,93.7,98.4,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP466,Kashif Saleem,Legal & Compliance,POS-455,Last 90 Days,65,57,6,2,0,1,0,96.9,98.2,97.3,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP467,Maryam Dar,Legal & Compliance,POS-456,Last 90 Days,65,58,6,1,0,0,20,98.5,100.0,98.8,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP468,Eman Mirza,Legal & Compliance,POS-457,Last 90 Days,65,60,2,3,0,3,13,95.4,95.0,95.3,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP469,Sidra Mughal,Legal & Compliance,POS-458,Last 90 Days,65,61,3,1,0,5,10,98.5,91.8,96.8,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP470,Anam Javed,Legal & Compliance,POS-459,Last 90 Days,65,62,1,2,1,8,0,96.9,87.1,94.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP471,Anusha Iqbal,Legal & Compliance,POS-460,Last 90 Days,65,63,2,0,0,0,0,100.0,100.0,100,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP472,Sidra Iqbal,Legal & Compliance,POS-461,Last 90 Days,65,65,0,0,0,4,10,100.0,93.8,98.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP473,Areeba Saeed,Legal & Compliance,POS-462,Last 90 Days,65,63,0,2,1,7,11,96.9,88.9,94.9,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP474,Mehwish Riaz,Legal & Compliance,POS-463,Last 90 Days,65,64,0,1,0,6,7,98.5,90.6,96.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP475,Amna Akhtar,Legal & Compliance,POS-464,Last 90 Days,65,61,2,2,0,3,11,96.9,95.1,96.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP476,Shahzaib Mahmood,Legal & Compliance,POS-465,Last 90 Days,65,61,1,3,0,5,14,95.4,91.8,94.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP477,Farhan Faisal,Legal & Compliance,POS-466,Last 90 Days,65,60,3,2,0,5,6,96.9,91.7,95.6,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP478,Kinza Iqbal,Legal & Compliance,POS-467,Last 90 Days,65,63,2,0,0,2,15,100.0,96.8,99.2,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP479,Noman Latif,Legal & Compliance,POS-468,Last 90 Days,65,60,2,3,0,3,13,95.4,95.0,95.3,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP480,Ahmed Saeed,Legal & Compliance,POS-469,Last 90 Days,65,59,4,2,0,2,12,96.9,96.6,96.8,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP481,Rabia Rehman,Legal & Compliance,POS-470,Last 90 Days,65,60,2,3,0,1,8,95.4,98.3,96.1,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP482,Danish Malik,Legal & Compliance,POS-471,Last 90 Days,65,60,2,3,3,7,3,95.4,88.3,93.6,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP483,Bilal Mahmood,Legal & Compliance,POS-472,Last 90 Days,65,64,0,1,0,8,27,98.5,87.5,95.7,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP484,Saba Mughal,Legal & Compliance,POS-473,Last 90 Days,65,57,5,3,0,9,0,95.4,84.2,92.6,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP485,Sana Nadeem,Legal & Compliance,POS-474,Last 90 Days,65,63,2,0,0,2,16,100.0,96.8,99.2,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP486,Junaid Nadeem,Legal & Compliance,POS-475,Last 90 Days,65,60,2,3,0,0,10,95.4,100.0,96.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP487,Talha Hashmi,Legal & Compliance,POS-476,Last 90 Days,65,59,2,4,0,7,14,93.8,88.1,92.4,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP488,Omar Akhtar,Legal & Compliance,POS-477,Last 90 Days,65,61,0,4,1,5,13,93.8,91.8,93.3,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP489,Sara Zafar,Legal & Compliance,POS-478,Last 90 Days,65,60,1,4,1,4,13,93.8,93.3,93.7,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP490,Farhan Hameed,Legal & Compliance,POS-479,Last 90 Days,65,63,2,0,0,1,9,100.0,98.4,99.6,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP491,Zainab Chaudhry,Legal & Compliance,POS-480,Last 90 Days,65,61,0,4,0,1,11,93.8,98.4,95.0,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP492,Hamza Javed,Legal & Compliance,POS-481,Last 90 Days,65,61,1,3,1,5,14,95.4,91.8,94.5,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP493,Komal Rehman,Legal & Compliance,POS-482,Last 90 Days,65,58,4,3,0,2,9,95.4,96.6,95.7,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP494,Anam Mahmood,Legal & Compliance,POS-483,Last 90 Days,65,59,3,3,1,3,12,95.4,94.9,95.3,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP495,Junaid Chaudhry,Legal & Compliance,POS-484,Last 90 Days,65,63,1,1,0,1,10,98.5,98.4,98.4,Excellent,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP496,Ali Nadeem,Procurement & Supply Chain,EXEC-PRC-HEAD,Last 90 Days,65,61,3,1,0,0,4,98.5,100.0,98.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP497,Talha Riaz,Procurement & Supply Chain,POS-485,Last 90 Days,65,63,0,2,0,2,21,96.9,96.8,96.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP498,Usman Faisal,Procurement & Supply Chain,POS-486,Last 90 Days,65,61,2,2,0,4,6,96.9,93.4,96.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP499,Rabia Dar,Procurement & Supply Chain,POS-487,Last 90 Days,65,59,5,1,1,0,18,98.5,100.0,98.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP500,Kashif Nasir,Procurement & Supply Chain,POS-488,Last 90 Days,65,61,1,3,0,2,0,95.4,96.7,95.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP501,Kinza Mahmood,Procurement & Supply Chain,POS-489,Last 90 Days,65,61,2,2,0,4,13,96.9,93.4,96.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP502,Talha Rehman,Procurement & Supply Chain,POS-490,Last 90 Days,65,60,4,1,0,2,4,98.5,96.7,98.0,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
