Employee_ID,Employee_Name,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Position_ID,Position_Title,Job_Level,Employment_Type,Employee_Status_Source,Manager_Employee_ID,Hire_Date,Date_of_Birth_Synthetic,Age_As_Of_Date,Planned_Retirement_Date,Retirement_Status,Probation_Start_Date,Probation_Original_End_Date,Probation_Current_End_Date,Probation_Standard_Months,Probation_Extension_Count,Probation_Operational_Status,Probation_Confirmation_Date,Probation_Recommendation,Contract_Current_Start_Date,Contract_Current_End_Date,Contract_Term_Months,Contract_Renewal_Count,Contract_Operational_Status,Promotion_Eligibility_Score,Transfer_Readiness_Score,Performance_Score,Performance_Trend,Attendance_Percentage,Engagement_Score,Attrition_Label_Reference,Current_Notice_Type,Current_Notice_Effective_Date,Operational_Data_Source,Data_As_Of_Date,Rehire_Count,Last_Rehire_Date,Rehire_Last_Reason,Contract_End_Decision,Contract_End_Effective_Date,Final_Settlement_Status,Final_Settlement_Due_Date,Final_Settlement_Action_Record_ID,Acting_Charge_Status,Acting_Target_Position_ID,Acting_Charge_End_Date,Demotion_Status,Demotion_Target_Position_ID,Demotion_Effective_Date,Secondment_Status,Secondment_To_Department_ID,Secondment_Target_Position_ID,Secondment_Expected_Return_Date,Resignation_Withdrawal_Count,Last_Resignation_Withdrawal_Date,Employee_Status_Operational,Operational_Department_ID,Operational_Department_Name,Operational_Business_Unit,Operational_Organizational_Unit_ID,Operational_Work_Location_ID,Operational_Position_ID,Operational_Position_Title,Operational_Job_Level,Operational_Employment_Type,Operational_Manager_Employee_ID,Operational_State_Updated_At,Last_Action_Record_ID,Last_Action_Process_Code
EMP033,Ali Chaudhry,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-033,IT Support Engineer,Junior,Permanent,Active,EMP296,2025-09-01,1999-12-14,26,2059-12-14,NOT_DUE,2025-09-01,2025-12-01,2025-12-01,3,0,CONFIRMED,2025-12-10,COMPLETED,,,,,,79.2,81.4,89.46,Stable,100.0,3.6,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-033,IT Support Engineer,Junior,Permanent,EMP296,,,
EMP034,Nida Sheikh,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-034,Sales Executive,Junior,Permanent,Active,EMP059,2023-10-01,1994-10-14,31,2054-10-14,NOT_DUE,2023-10-01,2024-01-01,2024-01-01,3,0,CONFIRMED,2023-12-30,COMPLETED,,,,,,65.1,65.4,76.88,Stable,100.0,2.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-034,Sales Executive,Junior,Permanent,EMP059,,,
EMP035,Shahbaz Malik,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,POS-035,Software Engineer II,Mid,Permanent,Active,EMP015,2022-11-01,1992-03-16,34,2052-03-16,NOT_DUE,2022-11-01,2023-02-01,2023-02-01,3,0,CONFIRMED,2023-01-26,COMPLETED,,,,,,68.3,75.8,81.75,Stable,98.4,3.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,POS-035,Software Engineer II,Mid,Permanent,EMP015,,,
EMP036,Zoya Chaudhry,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-036,Sales Executive,Junior,Contract,Probation,EMP125,2026-03-01,1997-03-07,29,2057-03-07,NOT_DUE,2026-03-01,2026-06-01,2026-06-01,3,0,OVERDUE,,CONFIRM,2026-03-01,2027-02-28,12,0,ACTIVE,23.8,10.2,82.28,Stable,98.4,4.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-036,Sales Executive,Junior,Contract,EMP125,,,
EMP037,Zara Mahmood,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,POS-037,Systems Administrator,Mid,Permanent,Active,EMP169,2022-10-01,1997-03-11,29,2057-03-11,NOT_DUE,2022-10-01,2023-01-01,2023-01-01,3,0,CONFIRMED,2023-01-14,COMPLETED,,,,,,66.4,67.8,78.52,Stable,98.4,2.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,POS-037,Systems Administrator,Mid,Permanent,EMP169,,,
EMP038,Ali Mahmood,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,POS-038,Senior Support Executive,Mid,Contract,Active,EMP144,2023-06-01,1993-05-11,33,2053-05-11,NOT_DUE,2023-06-01,2023-09-01,2023-09-01,3,0,CONFIRMED,2023-08-28,COMPLETED,2026-06-01,2027-05-31,12,3,ACTIVE,77.6,83.2,86.54,Stable,100.0,2.7,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,1,2026-08-13,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,POS-038,Senior Support Executive,Mid,Contract,EMP144,,,
EMP039,Kamran Hussain,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-039,Operations Officer,Junior,Permanent,Active,EMP282,2025-12-01,1998-10-09,27,2058-10-09,NOT_DUE,2025-12-01,2026-03-01,2026-03-01,3,0,CONFIRMED,2026-03-05,COMPLETED,,,,,,66.1,65.4,81.27,Stable,100.0,3.1,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-039,Operations Officer,Junior,Permanent,EMP282,,,
EMP040,Ahmad Sheikh,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-040,Customer Support Representative,Junior,Permanent,Active,EMP077,2023-08-01,1995-04-17,31,2055-04-17,NOT_DUE,2023-08-01,2023-11-01,2023-11-01,3,0,CONFIRMED,2023-10-29,COMPLETED,,,,,,68.6,61.6,80.15,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-040,Customer Support Representative,Junior,Permanent,EMP077,,,
EMP041,Omer Nawaz,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-041,Operations Officer,Junior,Contract,Active,EMP284,2025-08-01,1996-07-26,30,2056-07-26,NOT_DUE,2025-08-01,2025-11-01,2025-11-01,3,0,CONFIRMED,2025-11-13,COMPLETED,2026-08-01,2027-07-31,12,1,ACTIVE,62.3,65.4,75.38,Stable,98.5,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-041,Operations Officer,Junior,Contract,EMP284,,,
EMP042,Amna Aslam,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-042,Senior Support Executive,Mid,Permanent,Active,EMP128,2023-01-01,1993-02-25,33,2053-02-25,NOT_DUE,2023-01-01,2023-04-01,2023-04-01,3,0,CONFIRMED,2023-04-13,COMPLETED,,,,,,70.6,71.4,82.64,Stable,96.8,3.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-042,Senior Support Executive,Mid,Permanent,EMP128,,,
EMP043,Amir Javed,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-043,Operations Analyst,Mid,Permanent,Active,EMP278,2022-01-01,1989-01-04,37,2049-01-04,NOT_DUE,2022-01-01,2022-04-01,2022-04-01,3,0,CONFIRMED,2022-03-28,COMPLETED,,,,,,66.3,62.8,80.03,Stable,98.4,3.3,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-043,Operations Analyst,Mid,Permanent,EMP278,,,
EMP044,Hafsa Khan,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-044,Financial Analyst,Mid,Permanent,Active,EMP229,2023-08-01,1996-05-20,30,2056-05-20,NOT_DUE,2023-08-01,2023-11-01,2023-11-01,3,0,CONFIRMED,2023-11-11,COMPLETED,,,,,,79.8,82.0,89.27,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-044,Financial Analyst,Mid,Permanent,EMP229,,,
EMP045,Saad Ahmad,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-045,Operations Officer,Junior,Permanent,Active,EMP067,2025-09-01,1998-04-29,28,2058-04-29,NOT_DUE,2025-09-01,2025-12-01,2025-12-01,3,0,CONFIRMED,2025-12-10,COMPLETED,,,,,,82.6,86.4,92.34,Stable,95.1,4.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,SCHEDULED,POS-730,2027-01-02,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-045,Operations Officer,Junior,Permanent,EMP067,,,
EMP046,Salman Iqbal,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-046,Customer Support Representative,Junior,Permanent,Active,EMP262,2023-09-01,1998-06-06,28,2058-06-06,NOT_DUE,2023-09-01,2023-12-01,2023-12-01,3,0,CONFIRMED,2023-12-01,COMPLETED,,,,,,67.3,59.2,81.88,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-046,Customer Support Representative,Junior,Permanent,EMP262,,,
EMP047,Mahnoor Iqbal,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-047,Senior Financial Analyst,Senior,Permanent,Active,EMP232,2018-05-01,1988-02-21,38,2048-02-21,NOT_DUE,2018-05-01,2018-08-01,2018-08-01,3,0,CONFIRMED,2018-07-29,COMPLETED,,,,,,70.1,77.0,83.3,Stable,100.0,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-047,Senior Financial Analyst,Senior,Permanent,EMP232,,,
EMP048,Sehrish Shah,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-048,Operations Officer,Junior,Permanent,Active,EMP279,2025-10-01,1996-08-21,29,2056-08-21,NOT_DUE,2025-10-01,2026-01-01,2026-01-01,3,0,CONFIRMED,2025-12-28,COMPLETED,,,,,,65.3,65.4,79.04,Stable,93.8,3.4,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,POS-048,Operations Officer,Junior,Permanent,EMP279,,,
EMP049,Sara Aslam,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-049,Sales Executive,Junior,Permanent,Active,EMP253,2024-09-01,1995-03-14,31,2055-03-14,NOT_DUE,2024-09-01,2024-12-01,2024-12-01,3,0,CONFIRMED,2024-11-29,COMPLETED,,,,,,73.3,86.4,80.78,Stable,96.8,3.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-049,Sales Executive,Junior,Permanent,EMP253,,,
EMP050,Mohsin Butt,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-050,Finance Officer,Junior,Permanent,Active,EMP008,2025-10-01,2000-05-02,26,2060-05-02,NOT_DUE,2025-10-01,2026-01-01,2026-01-01,3,0,CONFIRMED,2026-01-04,COMPLETED,,,,,,61.5,64.2,74.72,Stable,98.5,2.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-050,Finance Officer,Junior,Permanent,EMP008,,,
EMP051,Asad Ahmad,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-051,Senior Systems Engineer,Senior,Permanent,Active,EMP293,2016-06-01,1983-02-02,43,2043-02-02,NOT_DUE,2016-06-01,2016-09-01,2016-09-01,3,0,CONFIRMED,2016-08-28,COMPLETED,,,,,,78.8,96.0,88.25,Stable,100.0,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,ACTIVE,DEPARTMENT-016,POS-779,2026-09-11,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-051,Senior Systems Engineer,Senior,Permanent,EMP293,,,
EMP052,Raza Hassan,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-052,Customer Support Representative,Junior,Permanent,Active,EMP072,2023-08-01,1997-04-05,29,2057-04-05,NOT_DUE,2023-08-01,2023-11-01,2023-11-01,3,0,CONFIRMED,2023-10-27,COMPLETED,,,,,,66.8,60.4,77.58,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,POS-052,Customer Support Representative,Junior,Permanent,EMP072,,,
EMP053,Zeeshan Abbasi,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,POS-053,HR Officer,Junior,Permanent,Active,EMP197,2023-10-01,1999-01-25,27,2059-01-25,NOT_DUE,2023-10-01,2024-01-01,2024-01-01,3,0,CONFIRMED,2024-01-03,COMPLETED,,,,,,66.4,67.2,78.26,Stable,100.0,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,POS-053,HR Officer,Junior,Permanent,EMP197,,,
EMP054,Waqas Aslam,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-01,LOC-HQ,POS-054,Software Engineer I,Junior,Permanent,Active,EMP070,2025-12-01,2000-01-22,26,2060-01-22,NOT_DUE,2025-12-01,2026-03-01,2026-03-01,3,0,CONFIRMED,2026-03-11,COMPLETED,,,,,,79.0,80.2,88.8,Stable,96.7,3.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,SCHEDULED,POS-720,2026-12-17,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-01,LOC-HQ,POS-054,Software Engineer I,Junior,Permanent,EMP070,,,
EMP055,Sadia Mahmood,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-055,Software Engineer II,Mid,Permanent,Active,EMP195,2025-10-01,1998-10-16,27,2058-10-16,NOT_DUE,2025-10-01,2026-01-01,2026-01-01,3,0,CONFIRMED,2026-01-15,COMPLETED,,,,,,65.1,67.8,79.81,Stable,96.9,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-055,Software Engineer II,Mid,Permanent,EMP195,,,
EMP056,Saba Hassan,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-056,Operations Analyst,Mid,Permanent,Active,EMP026,2022-05-01,1990-08-05,35,2050-08-05,NOT_DUE,2022-05-01,2022-08-01,2022-08-01,3,0,CONFIRMED,2022-07-26,COMPLETED,,,,,,81.8,74.6,89.11,Stable,100.0,3.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-056,Operations Analyst,Mid,Permanent,EMP026,,,
EMP057,Raza Haider,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-057,IT Support Engineer,Junior,Permanent,Active,EMP094,2026-01-01,1998-09-03,27,2058-09-03,NOT_DUE,2026-01-01,2026-04-01,2026-04-01,3,0,CONFIRMED,2026-04-04,COMPLETED,,,,,,62.9,59.2,76.62,Stable,96.9,3.2,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-057,IT Support Engineer,Junior,Permanent,EMP094,,,
EMP058,Shahid Malik,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-058,Senior Software Engineer,Senior,Permanent,Active,EMP080,2017-03-01,1984-09-29,41,2044-09-29,NOT_DUE,2017-03-01,2017-06-01,2017-06-01,3,0,CONFIRMED,2017-06-10,COMPLETED,,,,,,69.7,75.0,79.63,Stable,98.5,2.3,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,1,2026-08-15,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-058,Senior Software Engineer,Senior,Permanent,EMP080,,,
EMP059,Anum Masood,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-059,Senior Account Manager,Senior,Permanent,Active,EMP166,2016-06-01,1983-10-20,42,2043-10-20,NOT_DUE,2016-06-01,2016-09-01,2016-09-01,3,0,CONFIRMED,2016-08-30,COMPLETED,,,,,,79.4,93.6,83.24,Stable,100.0,3.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-059,Senior Account Manager,Senior,Permanent,EMP166,,,
EMP060,Mohsin Yousaf,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-060,Sales Executive,Junior,Permanent,Active,EMP253,2025-05-01,1996-07-01,30,2056-07-01,NOT_DUE,2025-05-01,2025-08-01,2025-08-01,3,0,CONFIRMED,2025-08-11,COMPLETED,,,,,,73.2,77.2,82.05,Stable,100.0,2.8,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-060,Sales Executive,Junior,Permanent,EMP253,,,
EMP061,Asad Bashir,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-061,Sales Executive,Junior,Permanent,Active,EMP254,2024-03-01,1996-04-17,30,2056-04-17,NOT_DUE,2024-03-01,2024-06-01,2024-06-01,3,0,CONFIRMED,2024-06-09,COMPLETED,,,,,,66.4,74.6,76.62,Stable,100.0,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-061,Sales Executive,Junior,Permanent,EMP254,,,
EMP062,Fahad Dar,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-062,Account Manager,Mid,Permanent,Active,EMP166,2023-06-01,1989-12-09,36,2049-12-09,NOT_DUE,2023-06-01,2023-09-01,2023-09-01,3,0,CONFIRMED,2023-08-28,COMPLETED,,,,,,82.1,86.2,91.02,Stable,100.0,4.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-062,Account Manager,Mid,Permanent,EMP166,,,
EMP063,Ahmad Tariq,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-063,Sales Executive,Junior,Permanent,Active,EMP011,2025-02-01,1997-12-21,28,2057-12-21,NOT_DUE,2025-02-01,2025-05-01,2025-05-01,3,0,CONFIRMED,2025-05-07,COMPLETED,,,,,,43.6,33.4,70.5,Stable,100.0,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-063,Sales Executive,Junior,Permanent,EMP011,,,
EMP064,Hassan Sheikh,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-064,Sales Executive,Junior,Contract,Active,EMP105,2024-08-01,1998-12-03,27,2058-12-03,NOT_DUE,2024-08-01,2024-11-01,2024-11-01,3,0,CONFIRMED,2024-10-28,COMPLETED,2026-08-01,2027-07-31,12,2,ACTIVE,75.4,80.8,83.46,Stable,98.4,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,ACTIVE,POS-711,2026-08-06,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-064,Sales Executive,Junior,Contract,EMP105,,,
EMP065,Amna Gill,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-065,Account Manager,Mid,Permanent,Active,EMP166,2025-03-01,1997-03-16,29,2057-03-16,NOT_DUE,2025-03-01,2025-06-01,2025-06-01,3,0,CONFIRMED,2025-05-27,COMPLETED,,,,,,62.7,67.8,75.11,Stable,100.0,2.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-065,Account Manager,Mid,Permanent,EMP166,,,
EMP066,Ali Gill,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,POS-066,Senior HR Specialist,Senior,Permanent,Active,EMP001,2020-03-01,1991-04-07,35,2051-04-07,NOT_DUE,2020-03-01,2020-06-01,2020-06-01,3,0,CONFIRMED,2020-06-04,COMPLETED,,,,,,47.7,39.4,71.91,Stable,98.4,2.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,POS-066,Senior HR Specialist,Senior,Permanent,EMP001,,,
