Employee_ID,Employee_Name,Department,Position_ID,Job_Level,Assessment_Period,KPI_Achievement_pct,Performance_Trend_6M,Productivity_Score,Goal_Completion_Score,Manager_Rating,Teamwork_Score,Quality_Score,Learning_Agility_Score,Performance_Score,Performance_Band,Promotion_Readiness,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP342,Maha Mughal,Medical Care,POS-334,Mid,Latest 6 Months,101.8,-2.7,101.8,81.2,2.8,89.6,97.9,83.6,89.7,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP343,Taha Butt,Medical Care,POS-335,Mid,Latest 6 Months,88.6,1.3,89.3,75.4,4.3,68.9,82.8,68.6,81.5,Effective,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP344,Saba Latif,Medical Care,POS-336,Mid,Latest 6 Months,70.1,8.9,67.0,81.7,4.0,86.2,76.0,76.0,75.8,Effective,Successor / Lateral Pool,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP345,Sana Chaudhry,Medical Care,POS-337,Junior,Latest 6 Months,87.3,1.3,89.3,88.7,3.8,96.9,84.8,57.4,84.7,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP346,Hira Hashmi,Medical Care,POS-338,Junior,Latest 6 Months,89.3,6.2,86.3,99.6,3.8,74.1,76.0,83.7,85.0,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP347,Maryam Tariq,Medical Care,POS-339,Junior,Latest 6 Months,87.2,8.8,82.4,93.8,3.4,81.6,86.8,71.1,83.0,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP348,Anusha Latif,Medical Care,POS-340,Junior,Latest 6 Months,78.3,6.6,73.3,82.2,3.4,78.0,80.9,92.2,78.5,Effective,Successor / Lateral Pool,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP349,Iqra Nawaz,Medical Care,POS-341,Junior,Latest 6 Months,93.0,2.5,91.9,92.6,3.9,73.4,83.7,68.3,85.3,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP350,Noor Abbasi,Medical Care,POS-342,Junior,Latest 6 Months,84.2,3.5,87.3,87.3,3.3,88.2,76.7,68.4,81.1,Effective,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP351,Talha Shah,Medical Care,POS-343,Junior,Latest 6 Months,77.6,-6.4,70.4,80.4,3.2,82.4,83.9,76.0,76.5,Effective,Successor / Lateral Pool,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP352,Bilal Mughal,Medical Care,POS-344,Junior,Latest 6 Months,81.4,-3.6,70.3,88.4,3.3,76.3,83.5,86.3,79.1,Effective,Successor / Lateral Pool,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP353,Nida Latif,Medical Care,POS-345,Junior,Latest 6 Months,90.1,2.2,90.0,89.7,4.6,90.5,73.1,98.5,88.9,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP354,Anam Khalid,Medical Care,POS-346,Junior,Latest 6 Months,83.3,-0.8,75.7,75.2,4.3,73.7,72.8,81.0,78.6,Effective,Successor / Lateral Pool,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP355,Saad Shah,Medical Care,POS-347,Junior,Latest 6 Months,87.2,-0.6,80.7,82.0,4.0,88.0,86.2,78.8,83.8,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP356,Hira Mirza,Medical Care,POS-348,Junior,Latest 6 Months,81.7,2.7,89.3,101.8,5.0,76.3,80.0,84.0,87.4,Strong,Ready in 6-12 Months,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP357,Kamran Ismail,Medical Care,POS-349,Junior,Latest 6 Months,101.8,8.9,108.5,101.0,3.3,93.4,79.9,88.7,93.6,Exceptional,Ready Now,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP358,Junaid Saeed,Medical Care,POS-350,Intern,Latest 6 Months,83.3,3.0,92.1,82.6,4.1,78.5,85.5,81.1,83.8,Strong,Development Required,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP359,Saba Mahmood,Medical Care,POS-351,Intern,Latest 6 Months,87.3,3.3,97.3,84.0,4.1,89.0,88.5,63.5,85.9,Strong,Development Required,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP360,Omar Qureshi,Medical Care,POS-352,Intern,Latest 6 Months,99.6,-0.8,110,96.5,3.2,76.5,96.9,83.2,91.8,Strong,Development Required,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP361,Hira Siddiqui,Training & Development,EXEC-TRN-HEAD,Executive,Latest 6 Months,89.0,2.3,77.3,89.5,2.6,74.1,69.3,94.7,79.3,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP362,Iqra Mahmood,Training & Development,POS-353,Lead/Manager,Latest 6 Months,92.3,-1.2,86.3,96.0,4.2,82.2,94.0,67.7,87.7,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP363,Shahzaib Rauf,Training & Development,POS-354,Lead/Manager,Latest 6 Months,96.6,3.8,96.2,95.9,3.1,78.2,78.2,78.9,86.2,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP364,Iqra Malik,Training & Development,POS-355,Lead/Manager,Latest 6 Months,96.0,1.2,92.4,102.4,3.0,80.2,83.7,62.6,85.7,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP365,Noor Raza,Training & Development,POS-356,Lead/Manager,Latest 6 Months,91.7,4.4,102.2,99.6,3.9,76.4,68.5,92.6,88.3,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP366,Saad Khan,Training & Development,POS-357,Lead/Manager,Latest 6 Months,97.2,4.0,98.3,103.6,3.6,61.7,84.0,89.8,88.8,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP367,Laiba Siddiqui,Training & Development,POS-358,Lead/Manager,Latest 6 Months,80.2,5.8,73.8,81.6,3.7,69.3,78.9,86.0,77.8,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP368,Saba Hashmi,Training & Development,POS-359,Senior,Latest 6 Months,70.3,0.5,74.0,65.7,4.3,100,84.4,84.3,78.5,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP369,Maha Rauf,Training & Development,POS-360,Senior,Latest 6 Months,77.6,14,80.3,71.1,3.9,77.0,81.2,65.0,76.4,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP370,Anusha Mahmood,Training & Development,POS-361,Senior,Latest 6 Months,87.6,-0.6,90.5,77.2,4.5,88.2,77.2,87.9,85.7,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP371,Omar Tariq,Training & Development,POS-362,Senior,Latest 6 Months,80.6,1.4,96.2,78.2,3.7,87.5,86.6,82.7,83.4,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP372,Hassan Nadeem,Training & Development,POS-363,Senior,Latest 6 Months,91.8,-3.0,89.9,91.5,4.2,81.8,87.6,67.1,86.5,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP373,Noman Nawaz,Training & Development,POS-364,Senior,Latest 6 Months,93.1,2.8,87.6,85.4,3.3,75.3,76.9,76.7,82.3,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP374,Iqra Habib,Training & Development,POS-365,Senior,Latest 6 Months,87.7,0.2,91.6,93.6,3.4,79.0,81.4,84.5,84.7,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP375,Sana Mirza,Training & Development,POS-366,Senior,Latest 6 Months,86.1,14,92.4,90.3,3.1,93.9,68.8,87.4,83.9,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP376,Amna Nasir,Training & Development,POS-367,Mid,Latest 6 Months,78.5,-2.3,73.8,79.8,3.7,78.4,87.2,86.0,79.1,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP377,Anam Mirza,Training & Development,POS-368,Mid,Latest 6 Months,99.7,2.4,105.6,104.7,4.8,90.4,82.6,78.1,95.9,Exceptional,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP378,Anam Qureshi,Training & Development,POS-369,Mid,Latest 6 Months,80.6,6.0,92.5,79.8,3.6,90.6,90.9,77.6,83.5,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP379,Anusha Qureshi,Training & Development,POS-370,Mid,Latest 6 Months,72.0,6.3,58.1,73.8,3.2,77.0,83.0,74.7,71.3,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP380,Maha Waheed,Training & Development,POS-371,Mid,Latest 6 Months,89.0,3.3,89.6,98.1,4.1,83.4,78.0,70.2,85.9,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP381,Iqra Latif,Training & Development,POS-372,Mid,Latest 6 Months,99.4,-7.2,99.3,98.5,4.4,84.9,90.3,83.4,93.6,Exceptional,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP382,Fahad Ahmed,Training & Development,POS-373,Mid,Latest 6 Months,100.5,5.6,103.8,84.3,4.4,84.5,78.6,92.1,91.7,Strong,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP383,Rabia Awan,Training & Development,POS-374,Mid,Latest 6 Months,82.4,1.4,82.7,83.6,2.8,87.6,89.8,88.1,81.5,Effective,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP384,Ayesha Farooq,Training & Development,POS-375,Mid,Latest 6 Months,84.7,1.1,77.9,92.2,4.2,95.3,77.8,96.5,86.2,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP385,Waqas Raza,Training & Development,POS-376,Mid,Latest 6 Months,92.8,8.3,92.7,92.7,3.2,84.5,82.9,95.1,87.2,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP386,Areeba Nasir,Training & Development,POS-377,Mid,Latest 6 Months,99.7,1.8,99.7,97.1,3.5,77.9,81.3,85.3,89.6,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP387,Usman Rashid,Training & Development,POS-378,Mid,Latest 6 Months,106.8,4.7,110,110,3.3,89.6,95.8,85.9,97.5,Exceptional,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP388,Kashif Mughal,Training & Development,POS-379,Mid,Latest 6 Months,93.3,2.2,91.8,80.7,3.6,87.4,89.2,74.9,85.8,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP389,Amna Latif,Training & Development,POS-380,Mid,Latest 6 Months,91.3,2.1,88.0,93.9,4.4,66.3,76.3,62.8,83.4,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP390,Nida Ali,Training & Development,POS-381,Junior,Latest 6 Months,62.4,0.2,51.2,60.5,3.9,70.0,97.7,96.2,70.4,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP391,Zainab Aslam,Training & Development,POS-382,Junior,Latest 6 Months,68.8,2.4,61.5,59.5,2.9,93.8,90.7,84.1,72.0,Effective,Successor / Lateral Pool,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP392,Danish Zafar,Training & Development,POS-383,Junior,Latest 6 Months,99.0,1.6,97.3,89.2,3.7,67.1,75.4,76.7,85.5,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP393,Nida Awan,Training & Development,POS-384,Junior,Latest 6 Months,95.6,1.3,96.7,94.9,3.4,79.2,71.4,80.7,86.1,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP394,Usman Ansari,Training & Development,POS-385,Junior,Latest 6 Months,91.2,-1.5,93.2,91.0,3.6,72.9,97.4,63.4,85.2,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP395,Ayesha Raza,Training & Development,POS-386,Junior,Latest 6 Months,87.6,-1.2,76.3,79.4,3.7,76.8,97.4,65.5,81.0,Effective,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP396,Minal Ahmed,Training & Development,POS-387,Junior,Latest 6 Months,88.2,8.1,90.7,87.7,3.4,83.4,76.8,67.4,82.2,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP397,Maryam Ahmed,Training & Development,POS-388,Junior,Latest 6 Months,87.2,-3.3,97.5,86.3,4.5,68.7,88.9,86.2,86.7,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP398,Hassan Chaudhry,Training & Development,POS-389,Junior,Latest 6 Months,98.1,7.0,97.5,82.4,4.2,98.8,95.9,100,93.9,Exceptional,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP399,Nida Khalid,Training & Development,POS-390,Junior,Latest 6 Months,93.2,2.2,87.6,105.1,3.1,80.9,75.9,82.5,85.8,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,Junior,Latest 6 Months,84.9,7.6,80.4,92.2,3.3,96.8,85.3,100,86.0,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,Junior,Latest 6 Months,100.0,5.6,105.2,104.7,2.2,89.2,90.3,79.4,90.6,Strong,Ready Now,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,Junior,Latest 6 Months,84.7,1.0,85.1,84.5,3.8,88.1,88.1,75.6,83.6,Strong,Ready in 6-12 Months,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,Intern,Latest 6 Months,80.8,-0.6,84.2,70.4,4.6,84.0,98.9,91.4,84.7,Strong,Development Required,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP404,Adnan Aslam,Training & Development,POS-395,Intern,Latest 6 Months,91.3,-0.1,97.9,110,3.7,94.6,74.9,87.7,91.1,Strong,Development Required,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP405,Kinza Yousaf,Training & Development,POS-396,Intern,Latest 6 Months,96.2,2.7,94.5,84.1,4.5,61.8,92.7,80.1,87.3,Strong,Development Required,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP406,Taha Ejaz,Administration & Facilities,EXEC-ADM-HEAD,Executive,Latest 6 Months,78.1,-1.1,91.3,71.2,4.2,97.4,76.8,70.5,81.1,Effective,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP407,Rabia Raza,Administration & Facilities,POS-397,Lead/Manager,Latest 6 Months,76.5,-3.7,71.4,79.3,4.2,78.5,87.9,86.8,79.5,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP408,Anam Yousaf,Administration & Facilities,POS-398,Lead/Manager,Latest 6 Months,88.7,3.6,86.3,85.2,4.5,79.3,88.4,90.1,86.9,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP409,Waqas Akhtar,Administration & Facilities,POS-399,Lead/Manager,Latest 6 Months,108.1,4.9,106.2,106.7,4.1,91.4,87.8,69.7,96.5,Exceptional,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP410,Asad Rehman,Administration & Facilities,POS-400,Lead/Manager,Latest 6 Months,94.7,-5.1,90.0,107.1,4.2,94.3,90.0,100,94.4,Exceptional,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP411,Hamza Habib,Administration & Facilities,POS-401,Lead/Manager,Latest 6 Months,94.9,-1.5,93.2,101.0,4.3,85.4,85.2,76.3,90.6,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP412,Noor Mahmood,Administration & Facilities,POS-402,Lead/Manager,Latest 6 Months,91.0,0.6,97.9,87.4,4.3,97.6,100,88.5,92.4,Exceptional,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP413,Ali Akhtar,Administration & Facilities,POS-403,Senior,Latest 6 Months,76.3,-0.4,80.3,69.1,3.6,86.5,73.2,73.5,76.0,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP414,Zainab Tariq,Administration & Facilities,POS-404,Senior,Latest 6 Months,98.1,-0.7,96.2,93.4,3.5,92.9,97.7,84.8,91.9,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP415,Mahnoor Aziz,Administration & Facilities,POS-405,Senior,Latest 6 Months,93.9,1.7,92.3,101.7,4.2,69.9,74.9,97.9,88.9,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP416,Nida Raza,Administration & Facilities,POS-406,Senior,Latest 6 Months,94.7,-2.7,96.2,96.0,3.0,78.4,84.9,95.1,87.8,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP417,Saba Ali,Administration & Facilities,POS-407,Senior,Latest 6 Months,110.5,8.8,110,110,3.4,78.0,73.7,61.1,92.5,Exceptional,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP418,Imran Raza,Administration & Facilities,POS-408,Senior,Latest 6 Months,83.8,-5.6,93.4,80.6,3.6,90.6,79.9,74.5,83.0,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP419,Anam Baig,Administration & Facilities,POS-409,Senior,Latest 6 Months,91.2,-4.7,89.1,100.5,3.2,74.8,76.8,84.8,84.7,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP420,Imran Faisal,Administration & Facilities,POS-410,Senior,Latest 6 Months,84.4,9.9,75.9,82.0,3.9,77.9,95.1,98.0,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP421,Amna Mirza,Administration & Facilities,POS-411,Mid,Latest 6 Months,78.6,-6.0,77.2,92.6,3.8,89.8,79.7,85.3,82.3,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP422,Farhan Ismail,Administration & Facilities,POS-412,Mid,Latest 6 Months,80.8,3.1,86.3,73.9,2.7,91.2,90.7,62.3,78.2,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP423,Danish Latif,Administration & Facilities,POS-413,Mid,Latest 6 Months,67.0,8.3,66.9,62.6,3.4,90.3,82.5,78.4,72.1,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP424,Omar Hameed,Administration & Facilities,POS-414,Mid,Latest 6 Months,93.6,9.4,92.6,99.8,3.4,86.1,97.1,97.3,91.1,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP425,Saad Awan,Administration & Facilities,POS-415,Mid,Latest 6 Months,70.0,2.7,73.6,67.6,3.2,89.5,75.3,88.6,74.2,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
