Employee_ID,Employee_Name,Department,Position_ID,Skill_ID,Skill_Name,Skill_Category,Skill_Type,Skill_Status,Proficiency_Level,Proficiency_Label,Skill_Score,Years_Using_Skill,Last_Assessed_Months_Ago,Certification_Status,Is_Primary_Skill,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Data_As_Of_Date
EMP022,Laiba Raza,Sales,POS-022,S016,Account Management,Functional,Core,Developing,3,Competent,58.1,4.0,4,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP022,Laiba Raza,Sales,POS-022,S014,Negotiation,Behavioral,Core,Developing,4,Advanced,79.4,5.0,17,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP022,Laiba Raza,Sales,POS-022,S015,CRM Management,Digital,Core,Developing,3,Competent,58.2,6.6,11,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP022,Laiba Raza,Sales,POS-022,S017,Pipeline Management,Functional,Core,Verified,4,Advanced,73.1,6.2,11,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP022,Laiba Raza,Sales,POS-022,S018,Product Knowledge,Functional,Core,Developing,3,Competent,59.2,4.1,12,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP023,Fatima Masood,Operations,POS-023,S020,SOP Compliance,Compliance,Core,Needs Development,2,Basic,39.5,2.1,6,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP023,Fatima Masood,Operations,POS-023,S024,Workflow Coordination,Functional,Core,Developing,3,Competent,55.4,1.5,12,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP023,Fatima Masood,Operations,POS-023,S022,Quality Control,Functional,Core,Needs Development,2,Basic,35.0,2.1,2,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP023,Fatima Masood,Operations,POS-023,S029,Advanced Excel,Digital,Core,Needs Development,2,Basic,35.2,1.2,4,Not Certified,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP023,Fatima Masood,Operations,POS-023,S043,Teamwork,Behavioral,Common,Needs Development,2,Basic,35.0,1.3,11,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP024,Fatima Arif,IT,POS-024,S009,Network Administration,Technical,Core,Developing,4,Advanced,73.5,6.2,18,Certification Planned,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP024,Fatima Arif,IT,POS-024,S007,Cloud Platforms,Technical,Digital,Needs Development,3,Competent,54.3,4.0,2,Not Certified,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP024,Fatima Arif,IT,POS-024,S010,IT Service Management,Functional,Core,Developing,3,Competent,59.9,5.1,2,Not Certified,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP024,Fatima Arif,IT,POS-024,S008,Cybersecurity,Technical,Digital,Developing,3,Competent,57.1,4.0,11,Not Certified,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP024,Fatima Arif,IT,POS-024,S011,Incident Management,Functional,Core,Developing,3,Competent,66.7,5.3,16,Not Required,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP025,Raza Mughal,Finance,POS-025,S025,Financial Analysis,Functional,Core,Verified,4,Advanced,78.4,3.3,10,Certification Planned,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,2026-08-01
EMP025,Raza Mughal,Finance,POS-025,S026,Accounting & Reconciliation,Functional,Core,Developing,4,Advanced,68.1,4.1,18,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,2026-08-01
EMP025,Raza Mughal,Finance,POS-025,S027,Budgeting & Forecasting,Functional,Core,Needs Development,3,Competent,53.6,4.5,3,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,2026-08-01
EMP025,Raza Mughal,Finance,POS-025,S029,Advanced Excel,Digital,Core,Needs Development,3,Competent,52.6,2.6,15,Not Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,2026-08-01
EMP025,Raza Mughal,Finance,POS-025,S030,Risk Analysis,Functional,Core,Developing,3,Competent,56.3,3.2,5,Not Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,2026-08-01
EMP026,Anum Qureshi,Operations,POS-026,S046,Leadership,Leadership,Leadership,Developing,4,Advanced,62.2,13.6,8,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS,LOC-CENTRAL,2026-08-01
EMP026,Anum Qureshi,Operations,POS-026,S019,Process Management,Functional,Core,Developing,4,Advanced,64.3,14.2,16,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS,LOC-CENTRAL,2026-08-01
EMP026,Anum Qureshi,Operations,POS-026,S023,Risk & Controls,Compliance,Core,Developing,4,Advanced,58.0,13.2,13,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS,LOC-CENTRAL,2026-08-01
EMP026,Anum Qureshi,Operations,POS-026,S050,Project Management,Leadership,Common,Verified,4,Advanced,73.6,15.2,5,Certification Planned,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS,LOC-CENTRAL,2026-08-01
EMP026,Anum Qureshi,Operations,POS-026,S045,Stakeholder Management,Behavioral,Leadership,Developing,4,Advanced,63.4,16.1,5,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS,LOC-CENTRAL,2026-08-01
EMP027,Akbar Hassan,Customer Support,POS-027,S037,Customer Service,Functional,Core,Verified,4,Advanced,72.2,3.8,8,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP027,Akbar Hassan,Customer Support,POS-027,S040,SLA Management,Functional,Core,Developing,4,Advanced,65.6,3.1,1,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP027,Akbar Hassan,Customer Support,POS-027,S015,CRM Management,Digital,Core,Needs Development,3,Competent,50.8,5.8,4,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP027,Akbar Hassan,Customer Support,POS-027,S038,Complaint Resolution,Behavioral,Core,Developing,3,Competent,56.9,4.5,3,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP027,Akbar Hassan,Customer Support,POS-027,S042,Communication,Behavioral,Common,Developing,3,Competent,59.1,3.8,15,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP028,Salman Aziz,Sales,POS-028,S016,Account Management,Functional,Core,Verified,5,Expert,98.3,3.6,1,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP028,Salman Aziz,Sales,POS-028,S014,Negotiation,Behavioral,Core,Verified,5,Expert,88.6,6.1,7,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP028,Salman Aziz,Sales,POS-028,S017,Pipeline Management,Functional,Core,Verified,5,Expert,91.9,3.7,2,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP028,Salman Aziz,Sales,POS-028,S045,Stakeholder Management,Behavioral,Leadership,Developing,5,Expert,95.9,4.4,15,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP028,Salman Aziz,Sales,POS-028,S047,Coaching & Mentoring,Leadership,Leadership,Developing,5,Expert,96.6,6.1,14,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP029,Ali Saleem,Engineering,POS-029,S001,Python Programming,Technical,Core,Developing,3,Competent,61.1,3.1,1,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP029,Ali Saleem,Engineering,POS-029,S002,SQL & Databases,Technical,Core,Developing,4,Advanced,77.6,3.8,15,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP029,Ali Saleem,Engineering,POS-029,S003,API Development,Technical,Core,Developing,3,Competent,57.0,3.2,6,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP029,Ali Saleem,Engineering,POS-029,S004,Software Testing,Technical,Core,Developing,3,Competent,60.3,3.3,12,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP029,Ali Saleem,Engineering,POS-029,S044,Problem Solving,Behavioral,Common,Developing,4,Advanced,75.3,3.7,16,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP030,Hamza Ahmad,Finance,POS-030,S025,Financial Analysis,Functional,Core,Verified,5,Expert,95.1,9.7,6,Certified,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
EMP030,Hamza Ahmad,Finance,POS-030,S028,Regulatory Reporting,Compliance,Core,Verified,4,Advanced,78.9,9.7,2,Certification Planned,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
EMP030,Hamza Ahmad,Finance,POS-030,S027,Budgeting & Forecasting,Functional,Core,Verified,4,Advanced,82.8,10.2,9,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
EMP030,Hamza Ahmad,Finance,POS-030,S030,Risk Analysis,Functional,Core,Verified,5,Expert,99.0,12.4,3,Certification Planned,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
EMP030,Hamza Ahmad,Finance,POS-030,S045,Stakeholder Management,Behavioral,Leadership,Verified,5,Expert,100.0,8.6,9,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
EMP031,Sadia Haider,Engineering,POS-031,S005,System Design,Technical,Core,Developing,5,Expert,93.8,6.6,13,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,2026-08-01
EMP031,Sadia Haider,Engineering,POS-031,S003,API Development,Technical,Core,Developing,5,Expert,99.6,6.6,15,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,2026-08-01
EMP031,Sadia Haider,Engineering,POS-031,S001,Python Programming,Technical,Core,Verified,4,Advanced,79.5,5.0,11,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,2026-08-01
EMP031,Sadia Haider,Engineering,POS-031,S050,Project Management,Leadership,Common,Verified,5,Expert,100.0,7.5,7,Certified,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,2026-08-01
EMP031,Sadia Haider,Engineering,POS-031,S047,Coaching & Mentoring,Leadership,Leadership,Verified,4,Advanced,76.2,7.5,7,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,2026-08-01
EMP032,Laiba Mahmood,Sales,POS-032,S012,B2B Sales,Functional,Core,Needs Development,3,Competent,51.5,2.0,14,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,2026-08-01
EMP032,Laiba Mahmood,Sales,POS-032,S013,Lead Generation,Functional,Core,Needs Development,2,Basic,39.8,2.0,10,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,2026-08-01
EMP032,Laiba Mahmood,Sales,POS-032,S018,Product Knowledge,Functional,Core,Developing,3,Competent,56.2,1.2,12,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,2026-08-01
EMP032,Laiba Mahmood,Sales,POS-032,S015,CRM Management,Digital,Core,Needs Development,2,Basic,40.3,1.8,6,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,2026-08-01
EMP032,Laiba Mahmood,Sales,POS-032,S042,Communication,Behavioral,Common,Needs Development,2,Basic,45.3,1.2,9,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,2026-08-01
EMP033,Ali Chaudhry,IT,POS-033,S010,IT Service Management,Functional,Core,Developing,3,Competent,67.2,0.7,5,Certification Planned,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP033,Ali Chaudhry,IT,POS-033,S011,Incident Management,Functional,Core,Needs Development,2,Basic,40.4,0.7,14,Not Required,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP033,Ali Chaudhry,IT,POS-033,S009,Network Administration,Technical,Core,Developing,3,Competent,64.3,0.6,5,Certification Planned,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP033,Ali Chaudhry,IT,POS-033,S042,Communication,Behavioral,Common,Developing,3,Competent,62.1,0.5,16,Not Required,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP033,Ali Chaudhry,IT,POS-033,S053,Documentation,Behavioral,Common,Developing,3,Competent,57.6,0.6,17,Not Required,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,2026-08-01
EMP034,Nida Sheikh,Sales,POS-034,S012,B2B Sales,Functional,Core,Developing,3,Competent,58.4,2.6,12,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP034,Nida Sheikh,Sales,POS-034,S013,Lead Generation,Functional,Core,Needs Development,3,Competent,52.8,3.1,11,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP034,Nida Sheikh,Sales,POS-034,S018,Product Knowledge,Functional,Core,Needs Development,2,Basic,40.4,2.6,11,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP034,Nida Sheikh,Sales,POS-034,S015,CRM Management,Digital,Core,Needs Development,2,Basic,37.6,1.6,2,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP034,Nida Sheikh,Sales,POS-034,S042,Communication,Behavioral,Common,Needs Development,2,Basic,35.0,2.8,3,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,2026-08-01
EMP035,Shahbaz Malik,Engineering,POS-035,S001,Python Programming,Technical,Core,Developing,4,Advanced,71.2,3.6,14,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP035,Shahbaz Malik,Engineering,POS-035,S002,SQL & Databases,Technical,Core,Developing,4,Advanced,76.5,4.4,13,Not Required,Yes,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP035,Shahbaz Malik,Engineering,POS-035,S003,API Development,Technical,Core,Needs Development,3,Competent,54.6,4.2,18,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP035,Shahbaz Malik,Engineering,POS-035,S004,Software Testing,Technical,Core,Developing,3,Competent,63.1,5.5,14,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP035,Shahbaz Malik,Engineering,POS-035,S044,Problem Solving,Behavioral,Common,Needs Development,3,Competent,51.3,4.3,18,Not Required,No,DEPARTMENT-005,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-03,LOC-HQ,2026-08-01
EMP036,Zoya Chaudhry,Sales,POS-036,S012,B2B Sales,Functional,Core,Developing,3,Competent,60.2,0.3,4,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,2026-08-01
EMP036,Zoya Chaudhry,Sales,POS-036,S013,Lead Generation,Functional,Core,Developing,3,Competent,65.7,0.4,11,Not Required,Yes,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,2026-08-01
EMP036,Zoya Chaudhry,Sales,POS-036,S018,Product Knowledge,Functional,Core,Needs Development,2,Basic,44.3,0.3,9,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,2026-08-01
EMP036,Zoya Chaudhry,Sales,POS-036,S015,CRM Management,Digital,Core,Needs Development,2,Basic,44.3,0.5,11,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,2026-08-01
EMP036,Zoya Chaudhry,Sales,POS-036,S042,Communication,Behavioral,Common,Developing,3,Competent,66.8,0.3,12,Not Required,No,DEPARTMENT-003,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,2026-08-01
EMP037,Zara Mahmood,IT,POS-037,S009,Network Administration,Technical,Core,Developing,4,Advanced,70.0,3.0,17,Certification Planned,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,2026-08-01
EMP037,Zara Mahmood,IT,POS-037,S007,Cloud Platforms,Technical,Digital,Developing,3,Competent,55.6,2.9,7,Not Certified,Yes,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,2026-08-01
EMP037,Zara Mahmood,IT,POS-037,S010,IT Service Management,Functional,Core,Needs Development,3,Competent,52.2,3.2,2,Not Certified,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,2026-08-01
EMP037,Zara Mahmood,IT,POS-037,S008,Cybersecurity,Technical,Digital,Needs Development,3,Competent,53.7,2.1,14,Not Certified,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,2026-08-01
EMP037,Zara Mahmood,IT,POS-037,S011,Incident Management,Functional,Core,Developing,3,Competent,59.3,3.2,10,Not Required,No,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,2026-08-01
EMP038,Ali Mahmood,Customer Support,POS-038,S037,Customer Service,Functional,Core,Verified,4,Advanced,71.6,4.7,8,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP038,Ali Mahmood,Customer Support,POS-038,S040,SLA Management,Functional,Core,Verified,4,Advanced,83.5,3.6,10,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP038,Ali Mahmood,Customer Support,POS-038,S015,CRM Management,Digital,Core,Verified,4,Advanced,73.7,5.6,8,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP038,Ali Mahmood,Customer Support,POS-038,S038,Complaint Resolution,Behavioral,Core,Developing,3,Competent,63.5,4.4,6,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP038,Ali Mahmood,Customer Support,POS-038,S042,Communication,Behavioral,Common,Developing,3,Competent,61.6,4.1,14,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP039,Kamran Hussain,Operations,POS-039,S020,SOP Compliance,Compliance,Core,Developing,3,Competent,57.4,1.0,1,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP039,Kamran Hussain,Operations,POS-039,S024,Workflow Coordination,Functional,Core,Needs Development,2,Basic,41.5,0.7,8,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP039,Kamran Hussain,Operations,POS-039,S022,Quality Control,Functional,Core,Needs Development,2,Basic,35.0,0.9,2,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP039,Kamran Hussain,Operations,POS-039,S029,Advanced Excel,Digital,Core,Developing,3,Competent,59.1,0.5,11,Not Certified,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP039,Kamran Hussain,Operations,POS-039,S043,Teamwork,Behavioral,Common,Needs Development,3,Competent,52.2,0.8,6,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP040,Ahmad Sheikh,Customer Support,POS-040,S037,Customer Service,Functional,Core,Needs Development,3,Competent,46.6,1.8,2,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,2026-08-01
EMP040,Ahmad Sheikh,Customer Support,POS-040,S038,Complaint Resolution,Behavioral,Core,Developing,3,Competent,62.2,3.3,13,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,2026-08-01
EMP040,Ahmad Sheikh,Customer Support,POS-040,S039,Call Handling,Functional,Core,Needs Development,2,Basic,37.9,2.5,11,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,2026-08-01
EMP040,Ahmad Sheikh,Customer Support,POS-040,S018,Product Knowledge,Functional,Core,Needs Development,2,Basic,40.6,2.9,3,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,2026-08-01
EMP040,Ahmad Sheikh,Customer Support,POS-040,S051,Empathy & Active Listening,Behavioral,Common,Developing,3,Competent,64.3,2.1,4,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-02,LOC-CENTRAL,2026-08-01
EMP041,Omer Nawaz,Operations,POS-041,S020,SOP Compliance,Compliance,Core,Needs Development,2,Basic,35.0,2.0,1,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP041,Omer Nawaz,Operations,POS-041,S024,Workflow Coordination,Functional,Core,Needs Development,2,Basic,36.3,1.8,14,Not Required,Yes,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP041,Omer Nawaz,Operations,POS-041,S022,Quality Control,Functional,Core,Needs Development,2,Basic,35.0,1.3,7,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP041,Omer Nawaz,Operations,POS-041,S029,Advanced Excel,Digital,Core,Needs Development,2,Basic,35.0,1.9,3,Not Certified,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP041,Omer Nawaz,Operations,POS-041,S043,Teamwork,Behavioral,Common,Needs Development,2,Basic,35.5,1.7,8,Not Required,No,DEPARTMENT-006,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,2026-08-01
EMP042,Amna Aslam,Customer Support,POS-042,S037,Customer Service,Functional,Core,Verified,4,Advanced,75.6,4.3,10,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP042,Amna Aslam,Customer Support,POS-042,S040,SLA Management,Functional,Core,Verified,4,Advanced,71.8,3.9,11,Not Required,Yes,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
EMP042,Amna Aslam,Customer Support,POS-042,S015,CRM Management,Digital,Core,Developing,3,Competent,58.3,4.3,7,Not Required,No,DEPARTMENT-004,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,2026-08-01
