Employee_ID,Employee_Name,Performance_Cycle_ID,Performance_Month,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Job_Level,Role_Band,KPI_Count,Total_KPI_Weight_pct,Calculated_Score_Before_Rules,Critical_KPI_Breach_Flag,Final_Performance_Score,Performance_Band,Average_Evidence_Quality,Calculation_Status,Calculation_Version,Data_As_Of_Date
EMP009,Hassan Dar,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-009,Customer Support Manager,Lead/Manager,Manager/Head,8,100.0,82.41,No,82.41,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP009,Hassan Dar,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-009,Customer Support Manager,Lead/Manager,Manager/Head,8,100.0,81.64,No,81.64,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP009,Hassan Dar,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-009,Customer Support Manager,Lead/Manager,Manager/Head,8,100.0,82.97,No,82.97,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP009,Hassan Dar,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-009,Customer Support Manager,Lead/Manager,Manager/Head,8,100.0,82.07,No,82.07,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP009,Hassan Dar,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-009,Customer Support Manager,Lead/Manager,Manager/Head,8,100.0,82.75,No,82.75,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,86.62,No,86.62,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,85.65,No,85.65,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,85.39,No,85.39,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,85.54,No,85.54,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,85.72,No,85.72,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,86.56,No,86.56,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,86.1,No,86.1,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,86.63,No,86.63,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.8,No,84.8,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.62,No,84.62,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.95,No,84.95,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP010,Salman Shah,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-010,Senior Software Engineer,Senior,Senior/Lead,8,100.0,85.75,No,85.75,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,79.54,No,79.54,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.39,No,78.39,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,77.29,No,77.29,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.76,No,78.76,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.74,No,78.74,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,79.71,No,79.71,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.26,No,78.26,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.39,No,78.39,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,79.08,No,79.08,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,78.33,No,78.33,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,79.82,No,79.82,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP011,Khurram Iqbal,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-003,Sales,Commercial Services,POS-011,Sales Manager,Lead/Manager,Manager/Head,8,100.0,79.51,No,79.51,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,80.49,No,80.49,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.5,No,79.5,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,78.28,No,78.28,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.05,No,79.05,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.13,No,79.13,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,81.03,No,81.03,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.1,No,79.1,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.25,No,79.25,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.77,No,79.77,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.0,No,79.0,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.89,No,79.89,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP012,Danish Masood,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-001,HR,Corporate Services,POS-012,HR Manager,Lead/Manager,Manager/Head,8,100.0,79.3,No,79.3,Meets Expectations,0.92,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.28,No,92.28,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.53,No,92.53,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,91.5,No,91.5,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,91.91,No,91.91,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.33,No,92.33,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.81,No,92.81,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,91.81,No,91.81,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.33,No,92.33,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,90.75,No,90.75,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.11,No,92.11,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,92.73,No,92.73,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP013,Anum Ahmad,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-001,HR,Corporate Services,POS-013,HR Generalist,Mid,Professional/Mid-level,7,100.0,91.92,No,91.92,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,85.97,No,85.97,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,87.02,No,87.02,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,85.4,No,85.4,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,84.55,No,84.55,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,86.12,No,86.12,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,85.8,No,85.8,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,87.62,No,87.62,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,87.0,No,87.0,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,85.32,No,85.32,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,84.39,No,84.39,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,86.0,No,86.0,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP014,Shahid Ali,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-014,Software Engineer II,Mid,Professional/Mid-level,7,100.0,86.94,No,86.94,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.05,No,78.05,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.25,No,78.25,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.8,No,78.8,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,79.01,No,79.01,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,79.33,No,79.33,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,80.15,No,80.15,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.95,No,78.95,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.19,No,78.19,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,78.01,No,78.01,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,79.34,No,79.34,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,80.59,No,80.59,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP015,Anum Rehman,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-015,Engineering Lead,Lead/Manager,Manager/Head,8,100.0,80.17,No,80.17,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,72.57,No,72.57,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,71.93,No,71.93,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.26,No,70.26,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.95,No,70.95,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.76,No,70.76,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,71.69,No,71.69,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.86,No,70.86,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,71.43,No,71.43,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,71.31,No,71.31,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,69.73,No,69.73,Partially Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.99,No,70.99,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP016,Khurram Gill,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-003,Sales,Commercial Services,POS-016,Account Manager,Mid,Professional/Mid-level,7,100.0,70.48,No,70.48,Meets Expectations,0.88,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.37,No,89.37,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,88.78,No,88.78,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.42,No,89.42,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.18,No,89.18,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.1,No,89.1,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,90.04,No,90.04,Exceptional,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.67,No,89.67,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,90.26,No,90.26,Exceptional,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.73,No,89.73,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.8,No,89.8,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.67,No,89.67,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP017,Amir Haider,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-004,Customer Support,Commercial Services,POS-017,Customer Support Representative,Junior,Junior/Assistant,7,100.0,89.98,No,89.98,Strong,0.89,Completed,PERF-V1.0,2026-08-01
